package,rID,fid
com.google.zxing.client.android,BS-4.7.6,BS.4.7.6
com.google.zxing.client.android,BS-4.7.5,BS.4.7.5
com.google.zxing.client.android,BS-4.7.4,BS.4.7.4
com.google.zxing.client.android,BS-4.7.3,BS.4.7.3
com.google.zxing.client.android,BS-4.7.0,BS.4.7.0
com.google.zxing.client.android,BS-4.6.4,BS.4.6.4
com.google.zxing.client.android,BS-4.6.3,BS.4.6.3
com.google.zxing.client.android,BS-4.6.2,BS.4.6.2
com.google.zxing.client.android,BS-4.6.1,BS.4.6.1
com.google.zxing.client.android,BS-4.6.0,BS.4.6.0
com.google.zxing.client.android,BS-4.5.1,BS.4.5.1
com.google.zxing.client.android,zxing-3.3.0,zxing.3.3.0
com.google.zxing.client.android,zxing-3.2.1,zxing.3.2.1
com.google.zxing.client.android,zxing-3.2.0,zxing.3.2.0
com.google.zxing.client.android,zxing-3.1.0,zxing.3.1.0
com.google.zxing.client.android,zxing-3.0.1,zxing.3.0.1
com.google.zxing.client.android,zxing-3.0.0,zxing.3.0.0
com.google.zxing.client.android,zxing-2.3.0,zxing.2.3.0
com.sigseg.android.worldmap,version-2.0.2,version.2.0.2
com.sigseg.android.worldmap,version-2.0.1,version.2.0.1
com.sigseg.android.worldmap,version-2.0,version.2.0
com.sigseg.android.worldmap,version-1.1,version.1.1
com.sigseg.android.worldmap,version-1.0,version.1.0
com.sigseg.android.worldmap,120413-goodscrolling,120413.goodscrolling
com.sigseg.android.worldmap,120411-cached,120411.cached
com.sigseg.android.worldmap,120410-initial,120410.initial
net.fred.feedex,v1.1.1,1.1.1
net.fred.feedex,v1.1.0,1.1.0
net.fred.feedex,v1.0.9,1.0.9
net.fred.feedex,v1.0.8,1.0.8
tv.piratemedia.lightcontroler,v1.8-b4,1.8.b4
tv.piratemedia.lightcontroler,v1.8-b3,1.8.b3
tv.piratemedia.lightcontroler,v1.8-b2,1.8.b2
tv.piratemedia.lightcontroler,v1.8-b1,1.8.b1
tv.piratemedia.lightcontroler,v1.8-b0,1.8.b0
tv.piratemedia.lightcontroler,v1.7.0b,1.7.0b
tv.piratemedia.lightcontroler,v1.7,1.7
tv.piratemedia.lightcontroler,v.1.6.1,1.6.1
tv.piratemedia.lightcontroler,v1.6,1.6
tv.piratemedia.lightcontroler,v1.5,1.5
tv.piratemedia.lightcontroler,v1.0,1
com.gulshansingh.hackerlivewallpaper,v1.8.1,1.8.1
com.gulshansingh.hackerlivewallpaper,v1.8,1.8
com.gulshansingh.hackerlivewallpaper,v1.7.1,1.7.1
com.gulshansingh.hackerlivewallpaper,v1.7.0,1.7.0
com.gulshansingh.hackerlivewallpaper,v1.6.1,1.6.1
com.gulshansingh.hackerlivewallpaper,v1.6,1.6
com.gulshansingh.hackerlivewallpaper,v1.5,1.5
com.gulshansingh.hackerlivewallpaper,v1.4,1.4
com.gulshansingh.hackerlivewallpaper,v1.3,1.3
com.gulshansingh.hackerlivewallpaper,v1.2,1.2
com.gulshansingh.hackerlivewallpaper,v1.1,1.1
de.eidottermihi.raspicheck,v1.8.0,1.8.0
de.eidottermihi.raspicheck,v1.7.7,1.7.7
de.eidottermihi.raspicheck,v1.7.6,1.7.6
de.eidottermihi.raspicheck,v1.7.5,1.7.5
de.eidottermihi.raspicheck,v1.7.4,1.7.4
de.eidottermihi.raspicheck,v1.7.3,1.7.3
de.eidottermihi.raspicheck,v1.7.2,1.7.2
de.eidottermihi.raspicheck,v1.7.1,1.7.1
de.eidottermihi.raspicheck,v1.6.5,1.6.5
de.eidottermihi.raspicheck,v1.6.5a,1.6.5a
de.eidottermihi.raspicheck,v1.6.3,1.6.3
de.eidottermihi.raspicheck,v1.6.2,1.6.2
de.eidottermihi.raspicheck,v1.6.1,1.6.1
de.eidottermihi.raspicheck,v1.6.0,1.6.0
de.eidottermihi.raspicheck,v1.5.2,1.5.2
org.tint,1.8,1.8
org.tint,1.7,1.7
org.tint,1.6.1,1.6.1
org.tint,1.6,1.6
org.tint,1.5,1.5
org.tint,1.4,1.4
org.tint,1.3,1.3
org.tint,1.2,1.2
org.tint,1.1,1.1
org.tint,1,1
com.daviancorp.android.mh4udatabase,v1.08,1.08
com.daviancorp.android.mh4udatabase,v1.07,1.07
com.daviancorp.android.mh4udatabase,v1.06,1.06
com.daviancorp.android.mh4udatabase,v1.05,1.05
com.daviancorp.android.mh4udatabase,v1.04,1.04
com.daviancorp.android.mh4udatabase,v1.03,1.03
com.daviancorp.android.mh4udatabase,v1.02,1.02
com.daviancorp.android.mh4udatabase,v1.01,1.01
com.daviancorp.android.mh4udatabase,v1.0,1
org.isoron.uhabits,v1.7.6,1.7.6
org.isoron.uhabits,v1.7.5,1.7.5
org.isoron.uhabits,v1.7.4,1.7.4
org.isoron.uhabits,v1.7.3,1.7.3
org.isoron.uhabits,v1.7.2,1.7.2
org.isoron.uhabits,v1.7.1,1.7.1
org.isoron.uhabits,v1.7.0,1.7.0
org.isoron.uhabits,v1.6.2,1.6.2
org.isoron.uhabits,v1.6.1,1.6.1
org.isoron.uhabits,v1.6.0,1.6.0
org.isoron.uhabits,v1.5.6,1.5.6
org.isoron.uhabits,v1.5.5,1.5.5
org.isoron.uhabits,v1.5.4,1.5.4
org.isoron.uhabits,v1.5.3,1.5.3
org.isoron.uhabits,v1.5.2,1.5.2
org.isoron.uhabits,v1.5.1,1.5.1
org.isoron.uhabits,v1.5.0,1.5.0
org.isoron.uhabits,v1.4.1,1.4.1
org.isoron.uhabits,v1.4.0,1.4.0
org.isoron.uhabits,v1.3.3,1.3.3
org.isoron.uhabits,v1.3.2,1.3.2
org.isoron.uhabits,v1.3.1,1.3.1
org.isoron.uhabits,v1.3.0,1.3.0
org.isoron.uhabits,v1.2.0,1.2.0
org.isoron.uhabits,v1.1.1,1.1.1
org.isoron.uhabits,v1.1.0,1.1.0
org.isoron.uhabits,v1.0.0,1.0.0
com.namelessdev.mpdroid,1.07,1.07
com.namelessdev.mpdroid,1_08_b4,1_08_b4
com.namelessdev.mpdroid,1_08_b3,1_08_b3
com.namelessdev.mpdroid,1_08_b2,1_08_b2
com.namelessdev.mpdroid,1_08_b1,1_08_b1
com.namelessdev.mpdroid,1_07_rc,1_07_rc
com.namelessdev.mpdroid,1_07_final_2,1_07_final_2
com.namelessdev.mpdroid,1_07_final,1_07_final
com.namelessdev.mpdroid,1_07_b8,1_07_b8
com.namelessdev.mpdroid,1_07_b7,1_07_b7
com.namelessdev.mpdroid,1_07_b6,1_07_b6
com.namelessdev.mpdroid,1_07_b5,1_07_b5
com.namelessdev.mpdroid,1_07_b4,1_07_b4
com.namelessdev.mpdroid,1_07_b3,1_07_b3
com.namelessdev.mpdroid,1_07_b2,1_07_b2
com.namelessdev.mpdroid,1_07_b1,1_07_b1
com.namelessdev.mpdroid,1_07_rc4,1_07_4
com.namelessdev.mpdroid,1_07_rc3,1_07_3
com.namelessdev.mpdroid,1_07_2_final,1_07_2_final
com.namelessdev.mpdroid,1_07_rc2,1_07_2
com.namelessdev.mpdroid,1_06_final,1_06_final
com.namelessdev.mpdroid,1_06_b8,1_06_b8
com.namelessdev.mpdroid,1_06_b7,1_06_b7
com.namelessdev.mpdroid,1_06_b6,1_06_b6
com.namelessdev.mpdroid,1_05,1_05
com.namelessdev.mpdroid,1_04,1_04
com.namelessdev.mpdroid,1_03_1,1_03_1
com.namelessdev.mpdroid,1_03,1_03
com.mgaetan89.showsrage,v1.6-beta3,1.6.beta3
com.mgaetan89.showsrage,v1.6-beta2,1.6.beta2
com.mgaetan89.showsrage,v1.6-beta1,1.6.beta1
com.mgaetan89.showsrage,v1.5,1.5
com.mgaetan89.showsrage,v1.4.1,1.4.1
com.mgaetan89.showsrage,v1.4,1.4
com.mgaetan89.showsrage,v1.4-beta4,1.4.beta4
com.mgaetan89.showsrage,v1.4-beta3,1.4.beta3
com.mgaetan89.showsrage,v1.4-beta2,1.4.beta2
com.mgaetan89.showsrage,v1.4-beta1,1.4.beta1
com.mgaetan89.showsrage,v1.3,1.3
com.mgaetan89.showsrage,v1.2,1.2
com.mgaetan89.showsrage,v1.1,1.1
com.mgaetan89.showsrage,v1.0.1,1.0.1
com.mgaetan89.showsrage,v1.0,1
com.mgaetan89.showsrage,v0.9.5,0.9.5
com.mgaetan89.showsrage,v0.9,0.9
com.mgaetan89.showsrage,v0.8.1,0.8.1
com.mgaetan89.showsrage,v0.8,0.8
com.mgaetan89.showsrage,v0.7,0.7
com.mgaetan89.showsrage,v0.6,0.6
com.mgaetan89.showsrage,v0.5,0.5
com.mgaetan89.showsrage,v0.4,0.4
com.mgaetan89.showsrage,v0.3,0.3
com.mgaetan89.showsrage,v0.2,0.2
com.mgaetan89.showsrage,v0.1,0.1
ee.ioc.phon.android.speak,v1.6.46,1.6.46
ee.ioc.phon.android.speak,v1.5.22,1.5.22
ee.ioc.phon.android.speak,v1.5.20,1.5.20
ee.ioc.phon.android.speak,v1.5.10,1.5.10
ee.ioc.phon.android.speak,v1.4.08,1.4.08
ee.ioc.phon.android.speak,v1.4.06,1.4.06
ee.ioc.phon.android.speak,v1.3.20,1.3.20
ee.ioc.phon.android.speak,v1.2.06,1.2.06
ee.ioc.phon.android.speak,v1.2.04,1.2.04
ee.ioc.phon.android.speak,v1.2.00,1.2.00
ee.ioc.phon.android.speak,v1.1.02,1.1.02
ee.ioc.phon.android.speak,v0.8.58,0.8.58
ee.ioc.phon.android.speak,v0.8.56,0.8.56
ee.ioc.phon.android.speak,v0.8.45-alpha,0.8.45.alpha
ee.ioc.phon.android.speak,v0.8.42,0.8.42
ee.ioc.phon.android.speak,v0.8.40,0.8.40
ee.ioc.phon.android.speak,v0.8.36,0.8.36
ee.ioc.phon.android.speak,v0.8.30,0.8.30
ee.ioc.phon.android.speak,v0.8.28,0.8.28
ee.ioc.phon.android.speak,v0.8.26,0.8.26
ee.ioc.phon.android.speak,v0.8.22,0.8.22
ee.ioc.phon.android.speak,v0.8.20,0.8.20
ee.ioc.phon.android.speak,v0.8.18,0.8.18
ee.ioc.phon.android.speak,v0.8.16,0.8.16
ee.ioc.phon.android.speak,v0.8.14,0.8.14
ee.ioc.phon.android.speak,v0.8.12,0.8.12
org.akvo.rsr.up,v1.6.1,1.6.1
org.akvo.rsr.up,v1.6.0,1.6.0
org.akvo.rsr.up,v1.5.0,1.5.0
com.oakley.fon,1.5.2,1.5.2
com.oakley.fon,1.5.1,1.5.1
com.oakley.fon,v1.5.0,1.5.0
com.oakley.fon,1.5.0,1.5.0
com.oakley.fon,1.4.9,1.4.9
com.oakley.fon,1.4.8,1.4.8
com.nolanlawson.keepscore,v1.5.1,1.5.1
com.nolanlawson.keepscore,v1.4.0,1.4.0
com.nolanlawson.keepscore,v1.3.1,1.3.1
com.nolanlawson.keepscore,v1.2.6,1.2.6
com.nolanlawson.keepscore,v1.2.5,1.2.5
com.nolanlawson.keepscore,v1.2.4,1.2.4
com.nolanlawson.keepscore,v1.2.3,1.2.3
com.nolanlawson.keepscore,v1.2.2,1.2.2
com.nolanlawson.keepscore,v1.2.1,1.2.1
com.nolanlawson.keepscore,v1.2,1.2
com.nolanlawson.keepscore,v1.1.4-experimental,1.1.4.experimental
com.nolanlawson.keepscore,v1.1.4,1.1.4
com.nolanlawson.keepscore,v1.1.3,1.1.3
com.nolanlawson.keepscore,v1.1.2,1.1.2
com.nolanlawson.keepscore,v1.1.1,1.1.1
com.nolanlawson.keepscore,v1.1,1.1
com.nolanlawson.keepscore,v1.0.9,1.0.9
com.nolanlawson.keepscore,v1.0.8,1.0.8
com.nolanlawson.keepscore,v1.0.7,1.0.7
com.nolanlawson.keepscore,v1.0.6,1.0.6
com.nolanlawson.keepscore,v1.0.5,1.0.5
com.nolanlawson.keepscore,v1.0.4,1.0.4
com.nolanlawson.keepscore,v1.0.3,1.0.3
com.nolanlawson.keepscore,v1.0.2,1.0.2
com.nolanlawson.keepscore,v1.0.1,1.0.1
com.nolanlawson.keepscore,v1,1
org.evilsoft.pathfinder.reference,1.5.1,1.5.1
org.evilsoft.pathfinder.reference,1.4.0,1.4.0
org.evilsoft.pathfinder.reference,1.3.0,1.3.0
org.evilsoft.pathfinder.reference,1.2.8,1.2.8
org.evilsoft.pathfinder.reference,1.2.4,1.2.4
org.evilsoft.pathfinder.reference,1.2.2,1.2.2
org.evilsoft.pathfinder.reference,1.1.7,1.1.7
org.evilsoft.pathfinder.reference,1.1.4,1.1.4
org.evilsoft.pathfinder.reference,1.1.3,1.1.3
org.evilsoft.pathfinder.reference,1.1.2,1.1.2
org.evilsoft.pathfinder.reference,1.1.1,1.1.1
org.evilsoft.pathfinder.reference,1.0.19,1.0.19
org.evilsoft.pathfinder.reference,1.0.18,1.0.18
org.evilsoft.pathfinder.reference,1.0.17,1.0.17
org.evilsoft.pathfinder.reference,1.0.16,1.0.16
org.evilsoft.pathfinder.reference,1.0.15,1.0.15
org.evilsoft.pathfinder.reference,1.0.14,1.0.14
org.evilsoft.pathfinder.reference,1.0.10,1.0.10
org.evilsoft.pathfinder.reference,1.0.8,1.0.8
org.evilsoft.pathfinder.reference,1.0.7,1.0.7
org.evilsoft.pathfinder.reference,1.0.6,1.0.6
org.evilsoft.pathfinder.reference,1.0.5,1.0.5
org.evilsoft.pathfinder.reference,1.0.3,1.0.3
org.evilsoft.pathfinder.reference,1.0.2,1.0.2
org.evilsoft.pathfinder.reference,1.0.1,1.0.1
org.evilsoft.pathfinder.reference,1.0.0,1.0.0
uk.org.ngo.squeezer,1.5.0,1.5.0
uk.org.ngo.squeezer,1.4.1,1.4.1
uk.org.ngo.squeezer,1.4.0,1.4.0
uk.org.ngo.squeezer,1.2.7,1.2.7
uk.org.ngo.squeezer,1.2.6,1.2.6
uk.org.ngo.squeezer,1.2.5,1.2.5
uk.org.ngo.squeezer,1.2.4,1.2.4
uk.org.ngo.squeezer,1.2.3,1.2.3
uk.org.ngo.squeezer,1.2.2,1.2.2
uk.org.ngo.squeezer,1.2.1,1.2.1
uk.org.ngo.squeezer,1.2.0,1.2.0
uk.org.ngo.squeezer,1.1.1,1.1.1
uk.org.ngo.squeezer,1.1.0,1.1.0
uk.org.ngo.squeezer,1.0.2-beta-1,1.0.2.beta.1
uk.org.ngo.squeezer,1.0-beta-4,1.0.beta.4
uk.org.ngo.squeezer,1.0-beta-3,1.0.beta.3
uk.org.ngo.squeezer,1.0-beta-2,1.0.beta.2
uk.org.ngo.squeezer,1.0-beta-1,1.0.beta.1
uk.org.ngo.squeezer,1.0.2,1.0.2
uk.org.ngo.squeezer,1.0.1,1.0.1
uk.org.ngo.squeezer,1.0.0,1.0.0
uk.org.ngo.squeezer,0.9.1,0.9.1
uk.org.ngo.squeezer,0.9,0.9
uk.org.ngo.squeezer,0.8,0.8
uk.org.ngo.squeezer,0.7.1,0.7.1
uk.org.ngo.squeezer,0.7,0.7
uk.org.ngo.squeezer,0.6.2,0.6.2
uk.org.ngo.squeezer,0.6.1,0.6.1
uk.org.ngo.squeezer,0.6,0.6
com.bleyl.recurrence,1.5,1.5
com.bleyl.recurrence,1.4.2,1.4.2
com.bleyl.recurrence,1.4.1,1.4.1
cz.martykan.forecastie,v1.5,1.5
cz.martykan.forecastie,v1.4.1,1.4.1
cz.martykan.forecastie,v1.4,1.4
cz.martykan.forecastie,v1.3,1.3
cz.martykan.forecastie,v1.2,1.2
cz.martykan.forecastie,v1.1,1.1
cz.martykan.forecastie,v1.0,1
cz.martykan.forecastie,v0.9.1,0.9.1
cz.martykan.forecastie,v0.9,0.9
cz.martykan.forecastie,v0.8,0.8
cz.martykan.forecastie,v0.7,0.7
cz.martykan.forecastie,v0.6,0.6
cz.martykan.forecastie,v0.5,0.5
cz.martykan.forecastie,v0.4,0.4
cz.martykan.forecastie,v0.3,0.3
cz.martykan.forecastie,v0.2,0.2
cz.martykan.forecastie,v0.1,0.1
com.hayaisoftware.launcher,v1.4.5,1.4.5
com.hayaisoftware.launcher,v1.4.4,1.4.4
com.hayaisoftware.launcher,v1.4.3,1.4.3
com.hayaisoftware.launcher,v1.4.2,1.4.2
com.hayaisoftware.launcher,v1.4.1,1.4.1
com.hayaisoftware.launcher,v1.4.0,1.4.0
com.hayaisoftware.launcher,v1.3.0,1.3.0
com.hayaisoftware.launcher,v1.2.6,1.2.6
com.hayaisoftware.launcher,v1.2.5,1.2.5
com.hayaisoftware.launcher,v1.2.4,1.2.4
com.hayaisoftware.launcher,v1.2.3,1.2.3
com.hayaisoftware.launcher,v1.1.6,1.1.6
com.hayaisoftware.launcher,v1.1.5,1.1.5
com.hayaisoftware.launcher,v1.1.4,1.1.4
com.hayaisoftware.launcher,v1.1.3,1.1.3
com.hayaisoftware.launcher,v1.1.2,1.1.2
com.hayaisoftware.launcher,v1.1.0,1.1.0
com.hayaisoftware.launcher,v1.0.4,1.0.4
com.hayaisoftware.launcher,v1.0.3,1.0.3
com.hayaisoftware.launcher,v1.0.2,1.0.2
com.hayaisoftware.launcher,v1.0.1,1.0.1
com.hayaisoftware.launcher,v1.0,1
us.achromaticmetaphor.agram,v1.4.1,1.4.1
us.achromaticmetaphor.agram,v1.3,1.3
us.achromaticmetaphor.agram,v1.2,1.2
us.achromaticmetaphor.agram,v1.1,1.1
us.achromaticmetaphor.agram,v1.0,1
us.achromaticmetaphor.agram,v0.2,0.2
us.achromaticmetaphor.agram,v0.1,0.1
org.secuso.privacyfriendlydicer,v1.4.1,1.4.1
org.secuso.privacyfriendlydicer,v1.4,1.4
org.secuso.privacyfriendlydicer,v1.3,1.3
org.secuso.privacyfriendlydicer,1,1
org.secuso.privacyfriendlydicer,0.9,0.9
com.dimtion.shaarlier,v1.4.0-alpha,1.4.0.alpha
com.dimtion.shaarlier,v1.3.0-alpha,1.3.0.alpha
com.dimtion.shaarlier,v1.3.0,1.3.0
com.dimtion.shaarlier,v1.2.4,1.2.4
com.dimtion.shaarlier,v1.2.3,1.2.3
com.dimtion.shaarlier,v1.2.2,1.2.2
com.dimtion.shaarlier,v1.2.1,1.2.1
com.dimtion.shaarlier,v1.2.0-debug,1.2.0.debug
com.dimtion.shaarlier,v1.2.0,1.2.0
com.dimtion.shaarlier,v1.1.0b,1.1.0b
com.dimtion.shaarlier,v1.0.5,1.0.5
com.dimtion.shaarlier,v1.0.4,1.0.4
com.dimtion.shaarlier,v1.0.3,1.0.3
com.dimtion.shaarlier,v1.0.2,1.0.2
com.dimtion.shaarlier,v1.0.1,1.0.1
com.dimtion.shaarlier,v1.0.0,1.0.0
com.dimtion.shaarlier,V0.2.2,0.2.2
com.dimtion.shaarlier,V0.2.1,0.2.1
com.dimtion.shaarlier,V0.2.0,0.2.0
com.dimtion.shaarlier,v0.1.0-alpha,0.1.0.alpha
com.nilhcem.hostseditor,v1.4,1.4
com.nilhcem.hostseditor,v1.3,1.3
com.nilhcem.hostseditor,v1.2,1.2
com.nilhcem.hostseditor,v1.1,1.1
com.nilhcem.hostseditor,v1.0,1
org.cprados.wificellmanager,v1.3.5,1.3.5
org.cprados.wificellmanager,v1.3.4,1.3.4
com.notriddle.null_launcer,1.3,1.3
com.notriddle.null_launcer,1.2,1.2
com.notriddle.null_launcer,1.1,1.1
com.secuso.torchlight2,v1.3,1.3
com.secuso.torchlight2,v1.2,1.2
com.secuso.torchlight2,v1.1,1.1
com.secuso.torchlight2,1,1
org.cipherdyne.fwknop2,V1.2.3-release,1.2.3.release
org.cipherdyne.fwknop2,V1.2.2-release,1.2.2.release
org.cipherdyne.fwknop2,V1.2.1-release,1.2.1.release
org.cipherdyne.fwknop2,V1.1-Beta.2,1.1.Beta.2
org.cipherdyne.fwknop2,V1.2.0-release,1.2.0.release
org.cipherdyne.fwknop2,V1.1.0-release,1.1.0.release
org.cipherdyne.fwknop2,v1.0.2-release,1.0.2.release
org.cipherdyne.fwknop2,v1.0.1-release,1.0.1.release
org.cipherdyne.fwknop2,v1.0-release,1.0.release
org.cipherdyne.fwknop2,v1.0-RC.2,1.0.RC.2
org.cipherdyne.fwknop2,v1.0-RC.1,1.0.RC.1
org.cipherdyne.fwknop2,v1.0-Beta.2,1.0.Beta.2
org.cipherdyne.fwknop2,v1.0-Beta.1,1.0.Beta.1
com.haringeymobile.ukweather,v1.2.3,1.2.3
com.haringeymobile.ukweather,v1.2.2,1.2.2
com.haringeymobile.ukweather,v1.2.1,1.2.1
com.haringeymobile.ukweather,v1.2,1.2
com.haringeymobile.ukweather,v1.1.10,1.1.10
com.haringeymobile.ukweather,v1.1.9,1.1.9
com.haringeymobile.ukweather,v1.1.8,1.1.8
com.haringeymobile.ukweather,v1.1.7,1.1.7
com.haringeymobile.ukweather,v1.1.6,1.1.6
com.haringeymobile.ukweather,v1.1.5,1.1.5
com.haringeymobile.ukweather,v1.1.4,1.1.4
com.haringeymobile.ukweather,1.1.4,1.1.4
it.skarafaz.mercury,v1.2.1,1.2.1
it.skarafaz.mercury,v1.2.0,1.2.0
it.skarafaz.mercury,v1.1.3,1.1.3
it.skarafaz.mercury,v1.1.2,1.1.2
it.skarafaz.mercury,v1.1.1,1.1.1
it.skarafaz.mercury,v1.1.0,1.1.0
it.skarafaz.mercury,v1.0.1,1.0.1
it.skarafaz.mercury,v1.0.0,1.0.0
de.yazo_games.mensaguthaben,v1.2.1,1.2.1
de.yazo_games.mensaguthaben,v1.2,1.2
de.yazo_games.mensaguthaben,v1.1.2,1.1.2
de.yazo_games.mensaguthaben,v1.1.1,1.1.1
de.yazo_games.mensaguthaben,v1.1,1.1
me.jamesfrost.simpledo,v1.2.0,1.2.0
me.jamesfrost.simpledo,v1.1.1,1.1.1
me.jamesfrost.simpledo,v1.0.0,1.0.0
ch.rmy.android.statusbar_tacho,1.2,1.2
org.musicbrainz.picard.barcodescanner,1.2,1.2
org.musicbrainz.picard.barcodescanner,1.1,1.1
org.musicbrainz.picard.barcodescanner,1,1
org.dmfs.tasks,1.1.9,1.1.9
org.dmfs.tasks,1.1.8.2,1.1.8.2
org.dmfs.tasks,1.1.8.1,1.1.8.1
org.dmfs.tasks,1.1.8,1.1.8
org.dmfs.tasks,1.1.7,1.1.7
org.dmfs.tasks,1.1.6,1.1.6
org.dmfs.tasks,1.1.5,1.1.5
org.dmfs.tasks,1.1.4,1.1.4
org.dmfs.tasks,1.1.3,1.1.3
org.dmfs.tasks,1.1.2,1.1.2
org.dmfs.tasks,1.1.1,1.1.1
org.dmfs.tasks,1.0.12,1.0.12
org.dmfs.tasks,1.0.10,1.0.10
org.dmfs.tasks,1.0.9,1.0.9
org.dmfs.tasks,1.0.8,1.0.8
org.dmfs.tasks,1.0.7,1.0.7
org.dmfs.tasks,1.0.6,1.0.6
org.dmfs.tasks,1.0.5,1.0.5
org.dmfs.tasks,1.0.4,1.0.4
org.dmfs.tasks,1.0.3,1.0.3
org.dmfs.tasks,1.0.2,1.0.2
com.emmaguy.cleanstatusbar,1.1.4,1.1.4
com.emmaguy.cleanstatusbar,v1.1.3,1.1.3
com.emmaguy.cleanstatusbar,1.1.2,1.1.2
com.emmaguy.cleanstatusbar,v1.1.1,1.1.1
com.emmaguy.cleanstatusbar,v1.0.7,1.0.7
com.emmaguy.cleanstatusbar,v1.0.6,1.0.6
com.emmaguy.cleanstatusbar,v1.0.5,1.0.5
com.emmaguy.cleanstatusbar,v1.0.4,1.0.4
com.emmaguy.cleanstatusbar,v1.0.3,1.0.3
com.emmaguy.cleanstatusbar,v1.0.2,1.0.2
net.justdave.nwsweatheralertswidget,v1.1.3,1.1.3
net.justdave.nwsweatheralertswidget,v1.1.2,1.1.2
net.justdave.nwsweatheralertswidget,v1.1.1,1.1.1
net.justdave.nwsweatheralertswidget,v1.1,1.1
net.justdave.nwsweatheralertswidget,1.0.5,1.0.5
net.justdave.nwsweatheralertswidget,v1.0.4,1.0.4
net.justdave.nwsweatheralertswidget,v1.0.3,1.0.3
net.justdave.nwsweatheralertswidget,v1.0.2,1.0.2
net.justdave.nwsweatheralertswidget,v1.0.1,1.0.1
net.justdave.nwsweatheralertswidget,v1.0,1
org.thialfihar.android.apg,v1.1.1-fdroid,1.1.1.fdroid
org.thialfihar.android.apg,v1.1.1,1.1.1
org.thialfihar.android.apg,v1.1.0,1.1.0
be.brunoparmentier.wifikeyshare,v1.1.1,1.1.1
be.brunoparmentier.wifikeyshare,v1.1,1.1
be.brunoparmentier.wifikeyshare,v1.0,1
jackpal.androidterm,v1.0.70,1.0.70
jackpal.androidterm,v1.0.69,1.0.69
jackpal.androidterm,v1.0.68,1.0.68
jackpal.androidterm,v1.0.67,1.0.67
jackpal.androidterm,v1.0.66,1.0.66
jackpal.androidterm,v1.0.65,1.0.65
jackpal.androidterm,v1.0.64,1.0.64
jackpal.androidterm,v1.0.63,1.0.63
jackpal.androidterm,1.0.63,1.0.63
jackpal.androidterm,v1.0.62,1.0.62
jackpal.androidterm,v1.0.61,1.0.61
jackpal.androidterm,v1.0.60,1.0.60
jackpal.androidterm,v1.0.59,1.0.59
jackpal.androidterm,v1.0.58,1.0.58
jackpal.androidterm,v1.0.57,1.0.57
jackpal.androidterm,v1.0.56,1.0.56
jackpal.androidterm,v1.0.55,1.0.55
jackpal.androidterm,v1.0.54,1.0.54
jackpal.androidterm,v1.0.53,1.0.53
jackpal.androidterm,v1.0.52,1.0.52
jackpal.androidterm,v1.0.51,1.0.51
jackpal.androidterm,v1.0.50,1.0.50
jackpal.androidterm,v1.0.49,1.0.49
jackpal.androidterm,v1.0.48,1.0.48
jackpal.androidterm,v1.0.47,1.0.47
jackpal.androidterm,v1.0.46,1.0.46
jackpal.androidterm,v1.0.45,1.0.45
jackpal.androidterm,v1.0.44,1.0.44
jackpal.androidterm,v1.0.43,1.0.43
jackpal.androidterm,1.0.42,1.0.42
jackpal.androidterm,v1.0.41,1.0.41
jackpal.androidterm,v1.0.40,1.0.40
jackpal.androidterm,v1.0.39,1.0.39
jackpal.androidterm,v1.0.38,1.0.38
jackpal.androidterm,v1.0.37,1.0.37
jackpal.androidterm,v1.0.36,1.0.36
jackpal.androidterm,v1.0.35,1.0.35
jackpal.androidterm,v1.0.34,1.0.34
jackpal.androidterm,v1.0.33,1.0.33
jackpal.androidterm,v1.0.32,1.0.32
it.eternitywall.eternitywall,v1.0.28,1.0.28
it.eternitywall.eternitywall,v1.0.24,1.0.24
it.eternitywall.eternitywall,v1.0.23,1.0.23
it.eternitywall.eternitywall,v1.0.19,1.0.19
it.eternitywall.eternitywall,v1.0.16,1.0.16
org.segin.ttleditor,1.0.15,1.0.15
org.segin.ttleditor,1.0.14,1.0.14
org.segin.ttleditor,1.0.13,1.0.13
org.segin.ttleditor,1.0.12,1.0.12
org.segin.ttleditor,1.0.11,1.0.11
org.segin.ttleditor,1.0.10,1.0.10
com.pilot51.voicenotify,v1.0.12,1.0.12
com.pilot51.voicenotify,v1.0.11.2,1.0.11.2
com.pilot51.voicenotify,v1.0.11.1,1.0.11.1
com.pilot51.voicenotify,v1.0.11,1.0.11
com.pilot51.voicenotify,v1.0.10.1,1.0.10.1
com.pilot51.voicenotify,v1.0.10,1.0.10
com.pilot51.voicenotify,v1.0.9.1,1.0.9.1
com.pilot51.voicenotify,v1.0.9,1.0.9
com.pilot51.voicenotify,v1.0.8,1.0.8
com.pilot51.voicenotify,v1.0.7.2,1.0.7.2
com.pilot51.voicenotify,v1.0.7.1,1.0.7.1
com.pilot51.voicenotify,v1.0.7,1.0.7
com.pilot51.voicenotify,v1.0.6,1.0.6
com.pilot51.voicenotify,v1.0.5,1.0.5
com.pilot51.voicenotify,v1.0.4,1.0.4
com.pilot51.voicenotify,v1.0.3,1.0.3
com.pilot51.voicenotify,v1.0.2,1.0.2
com.pilot51.voicenotify,v1.0.1,1.0.1
com.pilot51.voicenotify,v1.0.0,1.0.0
de.sudoq,1.0.9,1.0.9
de.sudoq,v1.0.7,1.0.7
